ix,iy,iz,zkey
54,-11,1,INCLUDED_OPEN
54,-10,-13,EXCLUDED_WATER
54,-10,-12,EXCLUDED_WATER
54,-10,-11,EXCLUDED_WATER
54,-10,-10,EXCLUDED_WATER
54,-10,-9,EXCLUDED_WATER
54,-10,-8,EXCLUDED_WATER
54,-10,-7,EXCLUDED_WATER
54,-10,-6,INCLUDED_OPEN
54,-10,-5,INCLUDED_OPEN
54,-10,-4,INCLUDED_OPEN
54,-10,-3,INCLUDED_OPEN
54,-10,-2,INCLUDED_OPEN
54,-10,-1,INCLUDED_OPEN
54,-10,0,INCLUDED_OPEN
54,-10,1,INCLUDED_OPEN
54,-10,2,INCLUDED_OPEN
54,-9,-13,EXCLUDED_WATER
54,-9,-12,EXCLUDED_WATER
54,-9,-11,EXCLUDED_WATER
54,-9,-10,EXCLUDED_WATER
54,-9,-9,EXCLUDED_WATER
54,-9,-8,EXCLUDED_WATER
54,-9,-7,EXCLUDED_WATER
54,-9,-6,INCLUDED_OPEN
54,-9,-5,INCLUDED_OPEN
54,-9,-4,INCLUDED_OPEN
54,-9,-3,INCLUDED_OPEN
54,-9,-2,INCLUDED_OPEN
54,-9,-1,INCLUDED_OPEN
54,-9,0,INCLUDED_OPEN
54,-9,1,INCLUDED_OPEN
54,-9,2,INCLUDED_LOWDATA
54,-8,-13,EXCLUDED_WATER
54,-8,-12,EXCLUDED_WATER
54,-8,-11,EXCLUDED_WATER
54,-8,-10,EXCLUDED_WATER
54,-8,-9,EXCLUDED_WATER
54,-8,-8,EXCLUDED_WATER
54,-8,-7,EXCLUDED_WATER
54,-8,-6,INCLUDED_OPEN
54,-8,-5,INCLUDED_OPEN
54,-8,-4,INCLUDED_OPEN
54,-8,-3,INCLUDED_OPEN
54,-8,-2,INCLUDED_OPEN
54,-8,-1,INCLUDED_OPEN
54,-8,0,INCLUDED_OPEN
54,-8,1,INCLUDED_OPEN
54,-8,2,INCLUDED_OPEN
54,-7,-13,EXCLUDED_WATER
54,-7,-12,EXCLUDED_WATER
54,-7,-11,EXCLUDED_WATER
54,-7,-10,EXCLUDED_WATER
54,-7,-9,EXCLUDED_WATER
54,-7,-8,EXCLUDED_WATER
54,-7,-7,EXCLUDED_WATER
54,-7,-6,INCLUDED_OPEN
54,-7,-5,INCLUDED_OPEN
54,-7,-4,INCLUDED_OPEN
54,-7,-3,INCLUDED_OPEN
54,-7,-2,INCLUDED_OPEN
54,-7,-1,INCLUDED_OPEN
54,-7,0,INCLUDED_OPEN
54,-7,1,INCLUDED_OPEN
54,-6,-13,EXCLUDED_WATER
54,-6,-12,EXCLUDED_WATER
54,-6,-11,EXCLUDED_WATER
54,-6,-10,EXCLUDED_WATER
54,-6,-9,EXCLUDED_WATER
54,-6,-8,EXCLUDED_WATER
54,-6,-7,EXCLUDED_WATER
54,-6,-6,INCLUDED_OPEN
54,-6,-5,INCLUDED_OPEN
54,-6,-4,INCLUDED_OPEN
54,-6,-3,INCLUDED_OPEN
54,-6,-2,INCLUDED_OPEN
54,-6,-1,INCLUDED_OPEN
54,-6,0,INCLUDED_OPEN
54,-6,1,INCLUDED_OPEN
54,-6,2,ssg-ya-3
54,-5,-13,EXCLUDED_WATER
54,-5,-12,EXCLUDED_WATER
54,-5,-11,EXCLUDED_WATER
54,-5,-10,EXCLUDED_WATER
54,-5,-9,EXCLUDED_WATER
54,-5,-8,EXCLUDED_WATER
54,-5,-7,EXCLUDED_WATER
54,-5,-6,INCLUDED_OPEN
54,-5,-5,INCLUDED_OPEN
54,-5,-4,INCLUDED_OPEN
54,-5,-3,INCLUDED_OPEN
54,-5,-2,INCLUDED_OPEN
54,-5,-1,INCLUDED_OPEN
54,-5,0,INCLUDED_OPEN
54,-5,1,INCLUDED_OPEN
54,-5,2,INCLUDED_LOWDATA
54,-4,-13,EXCLUDED_WATER
54,-4,-12,EXCLUDED_WATER
54,-4,-11,EXCLUDED_WATER
54,-4,-10,EXCLUDED_WATER
54,-4,-9,EXCLUDED_WATER
54,-4,-8,EXCLUDED_WATER
54,-4,-7,EXCLUDED_WATER
54,-4,-6,INCLUDED_OPEN
54,-4,-5,INCLUDED_OPEN
54,-4,-4,INCLUDED_OPEN
54,-4,-3,INCLUDED_OPEN
54,-4,-2,INCLUDED_OPEN
54,-4,-1,INCLUDED_OPEN
54,-4,0,INCLUDED_OPEN
54,-4,1,INCLUDED_OPEN
54,-4,2,INCLUDED_LOWDATA
54,-3,-13,EXCLUDED_WATER
54,-3,-12,EXCLUDED_WATER
54,-3,-11,EXCLUDED_WATER
54,-3,-10,EXCLUDED_WATER
54,-3,-9,EXCLUDED_WATER
54,-3,-8,EXCLUDED_WATER
54,-3,-6,INCLUDED_OPEN
54,-3,-5,INCLUDED_OPEN
54,-3,-4,INCLUDED_OPEN
54,-3,-3,INCLUDED_OPEN
54,-3,-2,INCLUDED_OPEN
54,-3,-1,INCLUDED_OPEN
54,-3,0,INCLUDED_OPEN
54,-3,1,INCLUDED_OPEN
54,-2,-7,INCLUDED_LOWDATA
54,-2,-6,INCLUDED_OPEN
54,-2,-5,INCLUDED_OPEN
54,-2,-4,INCLUDED_OPEN
54,-2,-3,INCLUDED_OPEN
54,-2,-2,INCLUDED_OPEN
54,-2,-1,INCLUDED_OPEN
54,-2,0,INCLUDED_OPEN
54,-2,1,INCLUDED_OPEN
54,-2,2,INCLUDED_LOWDATA
54,-1,-7,INCLUDED_LOWDATA
54,-1,-6,INCLUDED_OPEN
54,-1,-5,INCLUDED_OPEN
54,-1,-4,INCLUDED_OPEN
54,-1,-3,INCLUDED_OPEN
54,-1,-2,INCLUDED_OPEN
54,-1,-1,INCLUDED_OPEN
54,-1,0,INCLUDED_OPEN
54,-1,1,INCLUDED_OPEN
54,-1,2,INCLUDED_OPEN
54,0,-13,EXCLUDED_WATER
54,0,-12,EXCLUDED_WATER
54,0,-11,EXCLUDED_WATER
54,0,-10,EXCLUDED_WATER
54,0,-9,EXCLUDED_WATER
54,0,-8,EXCLUDED_WATER
54,0,-6,INCLUDED_OPEN
54,0,-5,INCLUDED_OPEN
54,0,-4,INCLUDED_OPEN
54,0,-3,INCLUDED_OPEN
54,0,-2,INCLUDED_OPEN
54,0,-1,INCLUDED_OPEN
54,0,0,INCLUDED_OPEN
54,0,1,INCLUDED_OPEN
54,0,2,INCLUDED_OPEN
54,1,-13,EXCLUDED_WATER
54,1,-12,EXCLUDED_WATER
54,1,-11,EXCLUDED_WATER
54,1,-10,EXCLUDED_WATER
54,1,-9,EXCLUDED_WATER
54,1,-8,EXCLUDED_WATER
54,1,-7,EXCLUDED_WATER
54,1,-6,INCLUDED_OPEN
54,1,-5,INCLUDED_OPEN
54,1,-4,INCLUDED_OPEN
54,1,-3,INCLUDED_OPEN
54,1,-2,INCLUDED_OPEN
54,1,-1,INCLUDED_OPEN
54,1,0,INCLUDED_OPEN
54,1,1,INCLUDED_OPEN
54,1,2,INCLUDED_OPEN
54,2,-13,EXCLUDED_WATER
54,2,-12,EXCLUDED_WATER
54,2,-11,EXCLUDED_WATER
54,2,-10,EXCLUDED_WATER
54,2,-9,EXCLUDED_WATER
54,2,-8,EXCLUDED_WATER
54,2,-7,EXCLUDED_WATER
54,2,-6,INCLUDED_OPEN
54,2,-5,INCLUDED_OPEN
54,2,-4,INCLUDED_OPEN
54,2,-3,INCLUDED_OPEN
54,2,-2,INCLUDED_OPEN
54,2,-1,INCLUDED_OPEN
54,2,0,INCLUDED_OPEN
54,2,1,INCLUDED_OPEN
54,2,2,constrained-misc
54,3,-13,EXCLUDED_WATER
54,3,-12,EXCLUDED_WATER
54,3,-11,EXCLUDED_WATER
54,3,-10,EXCLUDED_WATER
54,3,-9,EXCLUDED_WATER
54,3,-8,EXCLUDED_WATER
54,3,-7,EXCLUDED_WATER
54,3,-6,INCLUDED_OPEN
54,3,-5,INCLUDED_OPEN
54,3,-4,INCLUDED_OPEN
54,3,-3,INCLUDED_OPEN
54,3,-2,INCLUDED_OPEN
54,3,-1,INCLUDED_OPEN
54,3,0,INCLUDED_OPEN
54,3,1,INCLUDED_OPEN
54,3,2,INCLUDED_OPEN
54,4,-13,EXCLUDED_WATER
54,4,-12,EXCLUDED_WATER
54,4,-11,EXCLUDED_WATER
54,4,-10,EXCLUDED_WATER
54,4,-9,EXCLUDED_WATER
54,4,-8,EXCLUDED_WATER
54,4,-7,EXCLUDED_WATER
54,4,-6,INCLUDED_OPEN
54,4,-5,INCLUDED_OPEN
54,4,-4,INCLUDED_OPEN
54,4,-3,INCLUDED_OPEN
54,4,-2,INCLUDED_OPEN
54,4,-1,INCLUDED_OPEN
54,4,0,INCLUDED_OPEN
54,4,1,INCLUDED_OPEN
54,5,-13,EXCLUDED_WATER
54,5,-12,EXCLUDED_WATER
54,5,-11,EXCLUDED_WATER
54,5,-10,EXCLUDED_WATER
54,5,-9,EXCLUDED_WATER
54,5,-8,EXCLUDED_WATER
54,5,-7,EXCLUDED_WATER
54,5,-6,INCLUDED_OPEN
54,5,-5,INCLUDED_OPEN
54,5,-4,INCLUDED_OPEN
54,5,-3,INCLUDED_OPEN
54,5,-2,INCLUDED_OPEN
54,5,-1,INCLUDED_OPEN
54,5,0,INCLUDED_OPEN
54,5,1,INCLUDED_OPEN
54,6,-13,EXCLUDED_WATER
54,6,-12,EXCLUDED_WATER
54,6,-11,EXCLUDED_WATER
54,6,-10,EXCLUDED_WATER
54,6,-9,EXCLUDED_WATER
54,6,-8,EXCLUDED_WATER
54,6,-7,EXCLUDED_WATER
54,6,-6,INCLUDED_OPEN
54,6,-5,INCLUDED_OPEN
54,6,-4,INCLUDED_OPEN
54,6,-3,INCLUDED_OPEN
54,6,-2,INCLUDED_OPEN
54,6,-1,INCLUDED_OPEN
54,6,0,INCLUDED_OPEN
54,6,1,INCLUDED_LOWDATA
54,7,-13,EXCLUDED_WATER
54,7,-12,EXCLUDED_WATER
54,7,-11,EXCLUDED_WATER
54,7,-10,EXCLUDED_WATER
54,7,-9,EXCLUDED_WATER
54,7,-8,EXCLUDED_WATER
54,7,-7,EXCLUDED_WATER
54,7,-6,INCLUDED_OPEN
54,7,-5,INCLUDED_OPEN
54,7,-4,INCLUDED_OPEN
54,7,-3,INCLUDED_OPEN
54,7,-2,INCLUDED_OPEN
54,7,-1,INCLUDED_OPEN
54,7,0,INCLUDED_OPEN
54,7,1,INCLUDED_OPEN
54,8,-13,EXCLUDED_WATER
54,8,-12,EXCLUDED_WATER
54,8,-11,EXCLUDED_WATER
54,8,-10,EXCLUDED_WATER
54,8,-9,EXCLUDED_WATER
54,8,-8,EXCLUDED_WATER
54,8,-7,EXCLUDED_WATER
54,8,-6,INCLUDED_OPEN
54,8,-5,INCLUDED_OPEN
54,8,-4,INCLUDED_OPEN
54,8,-3,INCLUDED_OPEN
54,8,-2,INCLUDED_OPEN
54,8,-1,INCLUDED_OPEN
54,8,0,INCLUDED_OPEN
54,8,1,INCLUDED_OPEN
54,8,2,INCLUDED_LOWDATA
54,9,-13,EXCLUDED_WATER
54,9,-12,EXCLUDED_WATER
54,9,-11,EXCLUDED_WATER
54,9,-10,EXCLUDED_WATER
54,9,-9,EXCLUDED_WATER
54,9,-8,EXCLUDED_WATER
54,9,-7,EXCLUDED_WATER
54,9,-6,INCLUDED_OPEN
54,9,-5,INCLUDED_OPEN
54,9,-4,INCLUDED_OPEN
54,9,-3,INCLUDED_OPEN
54,9,-2,INCLUDED_OPEN
54,9,-1,INCLUDED_OPEN
54,9,0,INCLUDED_OPEN
54,9,1,INCLUDED_LOWDATA
54,10,-13,EXCLUDED_WATER
54,10,-12,EXCLUDED_WATER
54,10,-11,EXCLUDED_WATER
54,10,-10,EXCLUDED_WATER
54,10,-9,EXCLUDED_WATER
54,10,-8,EXCLUDED_WATER
54,10,-7,EXCLUDED_WATER
54,10,-6,INCLUDED_OPEN
54,10,-5,INCLUDED_OPEN
54,10,-4,INCLUDED_OPEN
54,10,-3,INCLUDED_OPEN
54,10,-2,INCLUDED_OPEN
54,10,-1,INCLUDED_OPEN
54,10,0,INCLUDED_OPEN
54,10,1,INCLUDED_OPEN
54,10,2,INCLUDED_LOWDATA
54,11,-13,EXCLUDED_WATER
54,11,-12,EXCLUDED_WATER
54,11,-11,EXCLUDED_WATER
54,11,-10,EXCLUDED_WATER
54,11,-9,EXCLUDED_WATER
54,11,-8,EXCLUDED_WATER
54,11,-7,EXCLUDED_WATER
54,11,-6,INCLUDED_OPEN
54,11,-5,INCLUDED_OPEN
54,11,-4,INCLUDED_OPEN
54,11,-3,INCLUDED_OPEN
54,11,-2,INCLUDED_OPEN
54,11,-1,INCLUDED_OPEN
54,11,0,INCLUDED_OPEN
54,11,1,INCLUDED_LOWDATA
54,11,2,INCLUDED_LOWDATA
54,12,-4,INCLUDED_OPEN
54,12,-3,INCLUDED_OPEN
54,12,-2,INCLUDED_OPEN
54,12,-1,INCLUDED_OPEN
54,12,0,INCLUDED_OPEN
54,12,1,constrained-misc
54,12,2,constrained-misc
54,13,-6,INCLUDED_LOWDATA
54,13,-4,INCLUDED_OPEN
54,13,-3,INCLUDED_OPEN
54,13,-2,INCLUDED_OPEN
54,13,-1,INCLUDED_OPEN
54,13,0,INCLUDED_OPEN
54,13,1,INCLUDED_OPEN
54,13,2,INCLUDED_LOWDATA
54,14,-4,INCLUDED_OPEN
54,14,-3,INCLUDED_OPEN
54,14,-2,INCLUDED_OPEN
54,14,-1,INCLUDED_OPEN
54,14,0,INCLUDED_OPEN
54,14,1,INCLUDED_OPEN
54,14,2,INCLUDED_LOWDATA
54,15,-6,INCLUDED_LOWDATA
54,15,-4,INCLUDED_OPEN
54,15,-3,INCLUDED_OPEN
54,15,-2,INCLUDED_OPEN
54,15,-1,INCLUDED_OPEN
54,15,0,INCLUDED_OPEN
54,15,1,INCLUDED_OPEN
54,15,2,INCLUDED_LOWDATA
54,16,-6,INCLUDED_LOWDATA
54,16,-4,INCLUDED_OPEN
54,16,-3,INCLUDED_OPEN
54,16,-2,INCLUDED_OPEN
54,16,-1,INCLUDED_OPEN
54,16,0,INCLUDED_OPEN
54,16,1,INCLUDED_OPEN
54,16,2,rl-3
54,17,-4,INCLUDED_OPEN
54,17,-3,INCLUDED_OPEN
54,17,-2,INCLUDED_OPEN
54,17,-1,INCLUDED_OPEN
54,17,0,INCLUDED_OPEN
54,17,1,rl-3
54,17,2,rl-3
54,19,-10,INCLUDED_OPEN
54,19,-9,INCLUDED_OPEN
54,19,-8,INCLUDED_OPEN
54,19,-7,INCLUDED_OPEN
54,19,-6,INCLUDED_OPEN
54,19,-5,INCLUDED_OPEN
54,19,-4,INCLUDED_OPEN
54,19,-3,INCLUDED_OPEN
54,19,-2,INCLUDED_OPEN
54,19,-1,INCLUDED_LOWDATA
54,19,0,INCLUDED_LOWDATA
54,19,1,INCLUDED_LOWDATA
54,19,2,INCLUDED_LOWDATA
54,19,3,INCLUDED_LOWDATA
54,19,4,INCLUDED_LOWDATA
54,20,-10,INCLUDED_OPEN
54,20,-9,INCLUDED_OPEN
54,20,-8,INCLUDED_OPEN
54,20,-7,INCLUDED_OPEN
54,20,-6,INCLUDED_OPEN
54,20,-5,INCLUDED_OPEN
54,20,-4,INCLUDED_OPEN
54,20,-3,INCLUDED_OPEN
54,20,-2,INCLUDED_OPEN
54,20,-1,INCLUDED_LOWDATA
54,20,0,INCLUDED_LOWDATA
54,20,1,INCLUDED_LOWDATA
54,20,2,INCLUDED_LOWDATA
54,20,3,INCLUDED_LOWDATA
54,20,4,INCLUDED_LOWDATA
54,21,-10,INCLUDED_OPEN
54,21,-9,INCLUDED_OPEN
54,21,-8,INCLUDED_OPEN
54,21,-7,INCLUDED_OPEN
54,21,-6,INCLUDED_OPEN
54,21,-5,INCLUDED_OPEN
54,21,-4,INCLUDED_OPEN
54,21,-3,INCLUDED_OPEN
54,21,-2,INCLUDED_OPEN
54,21,-1,INCLUDED_LOWDATA
54,21,0,INCLUDED_LOWDATA
54,21,1,INCLUDED_LOWDATA
54,21,2,INCLUDED_LOWDATA
54,21,3,INCLUDED_LOWDATA
54,22,-10,INCLUDED_OPEN
54,22,-9,INCLUDED_OPEN
54,22,-8,INCLUDED_OPEN
54,22,-7,INCLUDED_OPEN
54,22,-6,INCLUDED_OPEN
54,22,-5,INCLUDED_OPEN
54,22,-4,INCLUDED_OPEN
54,22,-3,INCLUDED_OPEN
54,22,-2,INCLUDED_LOWDATA
54,22,-1,INCLUDED_LOWDATA
54,22,0,INCLUDED_LOWDATA
54,22,1,INCLUDED_LOWDATA
54,22,2,INCLUDED_LOWDATA
54,22,3,INCLUDED_LOWDATA
54,23,-10,INCLUDED_OPEN
54,23,-9,INCLUDED_OPEN
54,23,-8,INCLUDED_OPEN
54,23,-7,INCLUDED_OPEN
54,23,-6,INCLUDED_OPEN
54,23,-5,INCLUDED_OPEN
54,23,-4,INCLUDED_OPEN
54,23,-3,INCLUDED_OPEN
54,23,-2,INCLUDED_OPEN
54,23,-1,INCLUDED_LOWDATA
54,23,0,INCLUDED_LOWDATA
54,23,1,INCLUDED_LOWDATA
54,23,2,INCLUDED_LOWDATA
54,23,3,INCLUDED_LOWDATA
54,24,-10,INCLUDED_OPEN
54,24,-9,INCLUDED_OPEN
54,24,-8,INCLUDED_OPEN
54,24,-7,INCLUDED_OPEN
54,24,-6,INCLUDED_OPEN
54,24,-5,INCLUDED_OPEN
54,24,-4,INCLUDED_OPEN
54,24,-3,INCLUDED_OPEN
54,24,-2,INCLUDED_LOWDATA
54,24,-1,INCLUDED_LOWDATA
54,24,0,INCLUDED_LOWDATA
54,24,1,INCLUDED_LOWDATA
54,24,2,INCLUDED_LOWDATA
54,24,3,INCLUDED_LOWDATA
54,24,4,INCLUDED_LOWDATA
54,25,-10,INCLUDED_OPEN
54,25,-9,INCLUDED_OPEN
54,25,-8,INCLUDED_OPEN
54,25,-7,INCLUDED_OPEN
54,25,-6,INCLUDED_OPEN
54,25,-5,INCLUDED_OPEN
54,25,-4,INCLUDED_OPEN
54,25,-3,INCLUDED_OPEN
54,25,-2,INCLUDED_LOWDATA
54,25,-1,INCLUDED_LOWDATA
54,25,0,INCLUDED_LOWDATA
54,25,1,INCLUDED_LOWDATA
54,25,2,INCLUDED_LOWDATA
54,25,3,INCLUDED_LOWDATA
54,25,4,INCLUDED_LOWDATA
54,26,-10,INCLUDED_OPEN
54,26,-9,INCLUDED_OPEN
54,26,-8,INCLUDED_OPEN
54,26,-7,INCLUDED_OPEN
54,26,-6,INCLUDED_OPEN
54,26,-5,INCLUDED_OPEN
54,26,-4,INCLUDED_OPEN
54,26,-3,INCLUDED_LOWDATA
54,26,-2,INCLUDED_LOWDATA
54,26,-1,INCLUDED_LOWDATA
54,26,0,INCLUDED_LOWDATA
54,26,1,INCLUDED_LOWDATA
54,26,2,INCLUDED_LOWDATA
54,26,3,INCLUDED_LOWDATA
54,26,4,INCLUDED_LOWDATA
54,27,-10,INCLUDED_OPEN
54,27,-9,INCLUDED_OPEN
54,27,-8,INCLUDED_OPEN
54,27,-7,INCLUDED_OPEN
54,27,-6,INCLUDED_OPEN
54,27,-5,INCLUDED_OPEN
54,27,-4,INCLUDED_OPEN
54,27,-3,INCLUDED_OPEN
54,27,-2,INCLUDED_LOWDATA
54,27,-1,INCLUDED_LOWDATA
54,27,0,INCLUDED_LOWDATA
54,27,1,INCLUDED_LOWDATA
54,27,3,INCLUDED_LOWDATA
54,28,-10,INCLUDED_OPEN
54,28,-9,INCLUDED_OPEN
54,28,-8,INCLUDED_OPEN
54,28,-7,INCLUDED_OPEN
54,28,-6,INCLUDED_OPEN
54,28,-5,INCLUDED_OPEN
54,28,-4,INCLUDED_OPEN
54,28,-3,INCLUDED_OPEN
54,28,-2,INCLUDED_LOWDATA
54,28,-1,INCLUDED_LOWDATA
54,28,0,INCLUDED_LOWDATA
54,28,1,INCLUDED_LOWDATA
54,28,2,INCLUDED_LOWDATA
54,28,3,INCLUDED_LOWDATA
54,29,-10,INCLUDED_OPEN
54,29,-9,INCLUDED_OPEN
54,29,-8,INCLUDED_OPEN
54,29,-7,INCLUDED_OPEN
54,29,-6,INCLUDED_OPEN
54,29,-5,INCLUDED_OPEN
54,29,-4,INCLUDED_OPEN
54,29,-3,INCLUDED_LOWDATA
54,29,-2,INCLUDED_LOWDATA
54,29,-1,INCLUDED_LOWDATA
54,29,0,INCLUDED_LOWDATA
54,29,1,INCLUDED_LOWDATA
54,29,2,INCLUDED_LOWDATA
54,29,3,INCLUDED_LOWDATA
54,29,4,INCLUDED_LOWDATA
54,30,-8,INCLUDED_LOWDATA
54,30,-7,INCLUDED_OPEN
54,30,-6,INCLUDED_OPEN
54,30,-5,INCLUDED_OPEN
54,30,-4,INCLUDED_OPEN
54,30,-3,INCLUDED_LOWDATA
54,30,-2,INCLUDED_LOWDATA
54,30,-1,INCLUDED_LOWDATA
54,30,0,INCLUDED_LOWDATA
54,30,1,INCLUDED_LOWDATA
54,30,2,INCLUDED_LOWDATA
54,30,3,INCLUDED_LOWDATA
54,30,4,INCLUDED_LOWDATA
54,31,-8,INCLUDED_LOWDATA
54,31,-7,INCLUDED_OPEN
54,31,-6,INCLUDED_OPEN
54,31,-5,INCLUDED_OPEN
54,31,-4,INCLUDED_OPEN
54,31,-3,INCLUDED_LOWDATA
54,31,-2,INCLUDED_LOWDATA
54,31,-1,INCLUDED_LOWDATA
54,31,1,INCLUDED_LOWDATA
54,31,3,INCLUDED_LOWDATA
54,31,4,INCLUDED_LOWDATA
54,32,-8,INCLUDED_OPEN
54,32,-7,INCLUDED_OPEN
54,32,-6,INCLUDED_OPEN
54,32,-5,INCLUDED_OPEN
54,32,-4,INCLUDED_OPEN
54,32,-3,INCLUDED_OPEN
54,32,-2,INCLUDED_OPEN
54,32,-1,INCLUDED_OPEN
54,32,0,INCLUDED_LOWDATA
54,32,1,INCLUDED_LOWDATA
54,32,2,INCLUDED_LOWDATA
54,32,3,INCLUDED_LOWDATA
54,32,4,INCLUDED_LOWDATA
55,-30,-2,INCLUDED_OPEN
55,-30,-1,INCLUDED_OPEN
55,-30,0,INCLUDED_OPEN
55,-30,1,INCLUDED_OPEN
55,-30,2,INCLUDED_OPEN
55,-30,3,INCLUDED_OPEN
55,-30,4,INCLUDED_OPEN
55,-29,-2,INCLUDED_OPEN
55,-29,-1,INCLUDED_OPEN
55,-29,0,INCLUDED_OPEN
55,-29,1,INCLUDED_OPEN
55,-29,2,INCLUDED_OPEN
55,-29,3,INCLUDED_OPEN
55,-29,4,INCLUDED_OPEN
55,-28,-2,INCLUDED_OPEN
55,-28,-1,INCLUDED_OPEN
55,-28,0,INCLUDED_OPEN
55,-28,1,INCLUDED_OPEN
55,-28,2,INCLUDED_OPEN
55,-28,3,INCLUDED_OPEN
55,-28,4,INCLUDED_OPEN
55,-27,-2,INCLUDED_OPEN
55,-27,-1,INCLUDED_OPEN
55,-27,0,INCLUDED_OPEN
55,-27,1,INCLUDED_OPEN
55,-27,2,INCLUDED_OPEN
55,-27,3,INCLUDED_OPEN
55,-27,4,INCLUDED_OPEN
55,-26,-2,INCLUDED_OPEN
55,-26,-1,INCLUDED_OPEN
55,-26,0,INCLUDED_OPEN
55,-26,1,INCLUDED_OPEN
55,-26,2,INCLUDED_OPEN
55,-26,3,INCLUDED_OPEN
55,-26,4,INCLUDED_OPEN
55,-25,-2,INCLUDED_OPEN
55,-25,-1,INCLUDED_OPEN
55,-25,0,INCLUDED_OPEN
55,-25,1,INCLUDED_OPEN
55,-25,2,INCLUDED_OPEN
55,-25,3,INCLUDED_OPEN
55,-25,4,INCLUDED_OPEN
55,-24,-2,INCLUDED_OPEN
55,-24,-1,INCLUDED_OPEN
55,-24,0,INCLUDED_OPEN
55,-24,1,INCLUDED_OPEN
55,-24,2,INCLUDED_OPEN
55,-24,3,INCLUDED_OPEN
55,-24,4,INCLUDED_OPEN
55,-23,-2,INCLUDED_OPEN
55,-23,-1,INCLUDED_OPEN
55,-23,0,INCLUDED_OPEN
55,-23,1,INCLUDED_OPEN
55,-23,2,INCLUDED_OPEN
55,-23,3,INCLUDED_OPEN
55,-23,4,INCLUDED_OPEN
55,-22,-2,INCLUDED_OPEN
55,-22,-1,INCLUDED_OPEN
55,-22,0,INCLUDED_OPEN
55,-22,1,INCLUDED_OPEN
55,-22,2,INCLUDED_OPEN
55,-22,3,INCLUDED_OPEN
55,-22,4,INCLUDED_OPEN
55,-21,-2,INCLUDED_OPEN
55,-21,-1,INCLUDED_OPEN
55,-21,0,INCLUDED_OPEN
55,-21,1,INCLUDED_OPEN
55,-21,2,INCLUDED_OPEN
55,-21,3,INCLUDED_OPEN
55,-21,4,INCLUDED_OPEN
55,-20,-2,INCLUDED_OPEN
55,-20,-1,INCLUDED_OPEN
55,-20,0,INCLUDED_OPEN
55,-20,1,INCLUDED_OPEN
55,-20,2,INCLUDED_OPEN
55,-20,3,INCLUDED_OPEN
55,-20,4,INCLUDED_OPEN
55,-19,-2,INCLUDED_OPEN
55,-19,-1,INCLUDED_OPEN
55,-19,0,INCLUDED_OPEN
55,-19,1,INCLUDED_OPEN
55,-19,2,INCLUDED_OPEN
55,-19,3,INCLUDED_OPEN
55,-19,4,INCLUDED_OPEN
55,-18,-4,INCLUDED_LOWDATA
55,-18,-3,INCLUDED_LOWDATA
55,-16,-13,EXCLUDED_WATER
55,-16,-12,EXCLUDED_WATER
55,-16,-11,EXCLUDED_WATER
55,-16,-10,EXCLUDED_WATER
55,-16,-9,EXCLUDED_WATER
55,-16,-8,EXCLUDED_WATER
55,-16,-7,EXCLUDED_WATER
55,-16,-6,INCLUDED_OPEN
55,-16,-5,INCLUDED_OPEN
55,-16,-4,INCLUDED_LOWDATA
55,-16,-2,INCLUDED_OPEN
55,-16,-1,INCLUDED_OPEN
55,-16,0,INCLUDED_OPEN
55,-16,1,INCLUDED_OPEN
55,-16,2,INCLUDED_OPEN
55,-15,-13,EXCLUDED_WATER
55,-15,-12,EXCLUDED_WATER
55,-15,-11,EXCLUDED_WATER
55,-15,-10,EXCLUDED_WATER
55,-15,-9,EXCLUDED_WATER
55,-15,-8,EXCLUDED_WATER
55,-15,-7,EXCLUDED_WATER
55,-15,-6,EXCLUDED_WATER
55,-15,-5,INCLUDED_LOWDATA
55,-15,-4,INCLUDED_LOWDATA
55,-15,-2,INCLUDED_OPEN
55,-15,-1,INCLUDED_OPEN
55,-15,0,INCLUDED_OPEN
55,-15,1,INCLUDED_OPEN
55,-15,2,INCLUDED_OPEN
55,-14,-13,EXCLUDED_WATER
55,-14,-12,EXCLUDED_WATER
55,-14,-11,EXCLUDED_WATER
55,-14,-10,EXCLUDED_WATER
55,-14,-9,EXCLUDED_WATER
55,-14,-8,EXCLUDED_WATER
55,-14,-7,EXCLUDED_WATER
55,-14,-6,INCLUDED_OPEN
55,-14,-5,INCLUDED_OPEN
55,-14,-4,INCLUDED_LOWDATA
55,-14,-2,INCLUDED_OPEN
55,-14,-1,INCLUDED_OPEN
55,-14,0,INCLUDED_OPEN
55,-14,1,INCLUDED_OPEN
55,-14,2,INCLUDED_OPEN
55,-13,-13,EXCLUDED_WATER
55,-13,-12,EXCLUDED_WATER
55,-13,-11,EXCLUDED_WATER
55,-13,-10,EXCLUDED_WATER
55,-13,-9,EXCLUDED_WATER
55,-13,-8,EXCLUDED_WATER
55,-13,-7,EXCLUDED_WATER
55,-13,-6,EXCLUDED_WATER
55,-13,-5,INCLUDED_OPEN
55,-13,-4,INCLUDED_LOWDATA
55,-13,-2,INCLUDED_OPEN
55,-13,-1,INCLUDED_OPEN
55,-13,0,INCLUDED_OPEN
55,-13,1,INCLUDED_OPEN
55,-13,2,INCLUDED_OPEN
55,-12,-13,EXCLUDED_WATER
55,-12,-12,EXCLUDED_WATER
